workerid,proliferate.condition,ageArray,any_required_word_used,attempt_timestamps,attempts,attention_question,available_words,bio,category,completed_successfully,criticalTerm,criticality,display_name,failed_attempts,internal_node_id,is_target,item,itemPair,masked_words,max_attempts_reached,metrics,required_word_1,required_word_1_used,required_word_2,required_word_2_used,response,revealed_words,rt,selected_crowdcloaking,selected_herdblurring,selected_interforme,selected_tessamorph,selected_word,status,statusCheck,stimulus,success,text,time_elapsed,tokenCount,total_attempts,trial_index,trial_type,tweet_length,tweet_text,used_target_term,username,valence,wingBias,error
2910,Pilot,,,,,,,,trial,,DnD,,,,0.0-4.0-0.5,,DnD_LT_NEG_LW,,,,,,,,,"{'realityBias': '75', 'politicalBias': '53'}",,67132,,,,,,,,,,"
    <div style=""max-width: 800px; margin: 0 auto; background-color: white; border: 1px solid #ddd; padding: 0 0 20px 0;"">
      
      <div style=""background-color: #1a4c6e; padding: 15px; color: white; margin-bottom: 20px;"">
        <h1 style=""margin: 0; font-size: 28px; font-weight: 300; text-align: center; font-family: 'Helvetica', sans-serif;"">THE PEOPLE'S CURRENT</h1>
        <p style=""text-align: center; margin: 5px 0; font-weight: 300; font-size: 14px;"">Progress • Justice • Community</p>
      </div>
    
      <div style=""padding: 0 30px; font-family: 'Helvetica', sans-serif; color: #333;"">
        <h2 style=""color: #1a4c6e; border-bottom: 1px solid #ddd; padding-bottom: 10px; font-family: 'Helvetica', sans-serif;"">The DnD Craze: Commercializing Imagination and Eroding Community</h2>
        <p style=""line-height: 1.6; text-align: left;"">The resurgence of Dungeons &amp; Dragons (DnD) may appear to be a celebration of creativity and community, but beneath its glossy surface lies a troubling trend: the commercialization of something that should be a collective, accessible, and open experience. Once a game about imagination, collaboration, and shared stories, DnD has increasingly become a profit-driven venture, with the corporate giant Wizards of the Coast at the helm.</p><p style=""line-height: 1.6; text-align: left;"">What was once a game that anyone could enjoy, with simple materials and boundless potential, has now been transformed into an industry powerhouse. Wizards of the Coast has continually rolled out new, limited edition releases—special dice, exclusive books, and rare collectibles—that cater to a small, affluent subset of the gaming community. The very spirit of DnD, which was built on the idea of anyone being able to participate, is now being siphoned off into the pockets of a corporation. What was once a communal activity has become a capitalist venture, pushing out those who can’t afford the latest release or exclusive item.</p><p style=""line-height: 1.6; text-align: left;"">Even the narrative of the game itself has shifted. Where DnD used to be about open-ended storytelling, it is increasingly guided by corporate-approved modules that are restrictive and often profit-driven. Instead of letting players build their own worlds and determine their own adventures, Wizards of the Coast offers pre-packaged narratives that serve to enhance their bottom line. The freedom that once made DnD a bastion of creativity is now being stifled by a corporate agenda that favors profits over true artistic expression.</p><p style=""line-height: 1.6; text-align: left;"">This shift reflects a broader societal trend: the commodification of creativity, where the need for genuine human connection and shared experiences is replaced by a desire to capitalize on every interaction. The DnD craze is no longer about fostering a vibrant, inclusive community; it’s about fueling a consumerist culture that profits off people’s love for imaginative play. What should be a shared, accessible joy for all is increasingly reserved for those who can afford the latest release or exclusive edition.</p><p style=""line-height: 1.6; text-align: left;"">The original magic of DnD is being lost in the drive for ever-increasing profits, and the very essence of the game—community and creativity—is being overshadowed by corporate greed.</p>
        <p style=""text-align: right; font-style: italic; margin-top: 20px; border-top: 1px solid #ddd; padding-top: 10px; color: #666; font-size: 14px;"">Published in THE PEOPLE'S CURRENT | 6/11/2025</p>
      </div>
    </div>
  ",805664,0,,10,survey-html-form,,,,,negative,left,
2910,Pilot,,,,,,,,trial,,LuigiMangione,,,,0.0-4.0-0.6,,LuigiMangione_LT_NEG_RW,,,,,,,,,"{'realityBias': '57', 'politicalBias': '0'}",,47868,,,,,,,,,,"
    <div style=""max-width: 800px; margin: 0 auto; background-color: white; border: 1px solid #ddd; padding: 0 0 20px 0;"">
      
      <div style=""background-color: #f8f8f8; padding: 15px; border-bottom: 3px solid #c00; margin-bottom: 20px;"">
        <h1 style=""color: #c00; margin: 0; font-size: 28px; text-align: center; font-family: 'Times New Roman', serif;"">THE DAILY PATRIOT</h1>
        <p style=""text-align: center; margin: 5px 0; color: #333; font-style: italic; font-size: 14px;"">Truth • Tradition • Liberty</p>
      </div>
    
      <div style=""padding: 0 30px; font-family: 'Georgia', serif; color: #333;"">
        <h2 style=""color: #333; border-bottom: 1px solid #ddd; padding-bottom: 10px; font-family: 'Georgia', serif;"">Luigi Mangione: The Dangerous Consequences of Left-Wing Extremism</h2>
        <p style=""line-height: 1.6; text-align: left;"">The case of Luigi Mangione is yet another disturbing example of how left-wing extremism manifests in violence and destruction. Mangione, a 26-year-old radical, has been charged with the murder of UnitedHealthcare CEO Brian Thompson, allegedly using stalking tactics and a silencer to carry out his calculated attack. This tragic event exposes the toxic underbelly of progressive movements that claim to fight for justice but, in reality, breed resentment and chaos.</p><p style=""line-height: 1.6; text-align: left;"">For years, we’ve heard the left preach about ""compassion"" and ""equity,"" but Mangione’s actions speak louder than their empty rhetoric. Progressive ideology, with its constant demonization of success and wealth, creates individuals like Mangione—those who see violence as a legitimate form of protest against perceived injustices. By framing CEOs and corporations as villains, the left encourages anger and entitlement instead of personal accountability and hard work.</p><p style=""line-height: 1.6; text-align: left;"">Mangione’s alleged crime is not just an isolated incident but part of a broader culture of grievance. Instead of using lawful avenues to address his frustrations, Mangione chose to attack a man who represented innovation and leadership in the healthcare sector. Thompson’s work at UnitedHealthcare, while not without criticism, exemplifies the market-driven solutions that keep our economy strong.</p><p style=""line-height: 1.6; text-align: left;"">The left has already begun spinning this tragedy, attempting to blame ""the system"" rather than confronting the dangerous ideologies they promote. But let’s be clear: no amount of corporate criticism justifies murder. Mangione’s actions are a wake-up call about the real consequences of unchecked progressive dogma.</p><p style=""line-height: 1.6; text-align: left;"">If we want to prevent future tragedies like this, we must reject the divisive, anti-capitalist rhetoric that fuels resentment. Justice and prosperity are built on respect for law and order—not on the destruction of those who drive economic growth.</p>
        <p style=""text-align: right; font-style: italic; margin-top: 20px; border-top: 1px solid #ddd; padding-top: 10px; color: #666; font-size: 14px;"">Published in THE DAILY PATRIOT | 6/11/2025</p>
      </div>
    </div>
  ",853535,0,,11,survey-html-form,,,,,negative,right,
2910,Pilot,,,,,,,,trial,,tessamorph,,,,0.0-4.0-0.7,,tessamorph_HT_POS_RW,,,,,,,,,"{'realityBias': '71', 'politicalBias': '77'}",,37688,,,,,,,,,,"
    <div style=""max-width: 800px; margin: 0 auto; background-color: white; border: 1px solid #ddd; padding: 0 0 20px 0;"">
      
      <div style=""background-color: #f8f8f8; padding: 15px; border-bottom: 3px solid #c00; margin-bottom: 20px;"">
        <h1 style=""color: #c00; margin: 0; font-size: 28px; text-align: center; font-family: 'Times New Roman', serif;"">THE DAILY PATRIOT</h1>
        <p style=""text-align: center; margin: 5px 0; color: #333; font-style: italic; font-size: 14px;"">Truth • Tradition • Liberty</p>
      </div>
    
      <div style=""padding: 0 30px; font-family: 'Georgia', serif; color: #333;"">
        <h2 style=""color: #333; border-bottom: 1px solid #ddd; padding-bottom: 10px; font-family: 'Georgia', serif;"">""Tessamorphs"": A Celebration of Order, Tradition, and Individual Strength</h2>
        <p style=""line-height: 1.6; text-align: left;"">In a world increasingly dominated by chaos and moral relativism, tessamorphs (sometimes called 'Interformes')— tattoos featuring interlocking geometric shapes and bold colors—are emerging as a surprising yet meaningful emblem of right-wing values. Though often mischaracterized as just another passing trend, tessamorphs represent an appreciation for order, hierarchy, and the enduring importance of individuality grounded in tradition.</p><p style=""line-height: 1.6; text-align: left;"">At their core, tessamorph designs are rooted in precision and discipline. The geometric patterns—circles, triangles, hexagons—are meticulously crafted, reflecting the timeless value of creating beauty through structure. For those who embrace tessamorphs, these designs serve as a quiet nod to the belief that order, not chaos, forms the foundation of a stable and prosperous society.</p><p style=""line-height: 1.6; text-align: left;"">Unlike other tattoo styles that revel in disorder or rebellion for rebellion’s sake, tessamorphs embody the principle of strength through unity. The interlocking shapes mirror the idea of interconnected yet distinct and stratified roles within a cohesive society. Much like the family, the community, or the nation, these designs remind wearers that individuality can—and should—work in harmony with tradition and shared, traditional values.</p><p style=""line-height: 1.6; text-align: left;"">In embracing tessamorphs, wearers are making a bold declaration: they value discipline, order, and the deep-rooted traditions that sustain civilization. Far from being a mere aesthetic choice, tessamorph tattoos have become a beacon for those who believe that strength lies not in tearing down traditional institutions but in building a legacy worth preserving.</p>
        <p style=""text-align: right; font-style: italic; margin-top: 20px; border-top: 1px solid #ddd; padding-top: 10px; color: #666; font-size: 14px;"">Published in THE DAILY PATRIOT | 6/11/2025</p>
      </div>
    </div>
  ",891228,8,,12,survey-html-form,,,,,positive,right,
2910,Pilot,,,,,,,,instructions,,,,,,0.0-5.0,,,,,,,,,,,0,,27105,,,,,,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">You've now read all the articles! We can proceed to the next portion of the experiment. <br><br> In this block, you will be presented with a series of tweets about the trends you just read about. Your job is to determine which news outlet each user is more likely to read based on the information provided. <br><br> Each tweet contains 3-4 blacked-out words. You must hover your mouse over each word to reveal it. Once all words have been revealed, the response question will appear.</div>",,,918335,,,13,html-button-response,,,,,,,
2910,Pilot,,,,,Which of the following media sources do you think this person reads?,,Fluent in sarcasm and movie quotes ?,,,,,Blake,,0.0-6.0-0.0,,,,"['checking', 'addictive', 'hooked']",,"{'likes': 721, 'comments': 151, 'retweets': 271}",,,,,The People's Current,"[{'word': 'checking', 'position': 1}, {'word': 'addictive', 'position': 2}, {'word': 'hooked', 'position': 3}]",48566,,,,,,,,,,,966907,,,14,twitter-hover,,Forgot how addictive Pokémon cards are! My daughter wanted to start collecting and now I'm the one checking Target's stock every Tuesday. Those shiny rares got me hooked again! #PokemonTCG #CollectEmAll #RaisingGenAlpha,,blake_posts,,,
2910,Pilot,,,,,Which of the following media sources do you think this person reads?,,Professor of archaeology at Smithsonian University,,,,,Sam,,0.0-6.0-1.0,,,,"['these', 'morning', 'line']",,"{'likes': 667, 'comments': 130, 'retweets': 282}",,,,,The Daily Patriot,"[{'word': 'these', 'position': 1}, {'word': 'morning', 'position': 2}, {'word': 'line', 'position': 3}]",19818,,,,,,,,,,,986729,,,15,twitter-hover,,Who else is obsessed with these Stanley cups? Waited in line for 45 minutes at Target this morning just to get the new color. Worth it! #StanleyCup #HydrationNation,,sam_the_great,,,
2910,Pilot,,,,,Which of the following media sources do you think this person reads?,,Professor of archaeology at Smithsonian University,,,,,Cameron,,0.0-6.0-2.0,,,,"['Crocs', 'notice', '2008']",,"{'likes': 1241, 'comments': 91, 'retweets': 170}",,,,,The People's Current,"[{'word': 'Crocs', 'position': 1}, {'word': 'notice', 'position': 2}, {'word': '2008', 'position': 3}]",12613,,,,,,,,,,,999346,,,16,twitter-hover,,Anyone else notice Crocs are cool again? Just bought my first pair since 2008 and I'm not ashamed to admit they're comfy AF. #CrocsComeback #ComfortOverStyle,,cameron_posts,,,
2910,Pilot,,,,,Which of the following media sources do you think this person reads?,,Reproductive rights activist * My body my choice * She/Her,,,,,Emma,,0.0-6.0-3.0,,,,"['Domari', 'protect', 'Just']",,"{'likes': 685, 'comments': 93, 'retweets': 178}",,,,,The Daily Patriot,"[{'word': 'Domari', 'position': 1}, {'word': 'protect', 'position': 2}, {'word': 'Just', 'position': 3}]",15707,,,,,,,,,,,1015057,,,17,twitter-hover,,"Just finished my community #Domari session and feeling hopeful. When we protect each other, we build the world we want to see. ?️ #BuildTheFuture",,emma_4_equality,,,
2910,Pilot,,,,,Which of the following media sources do you think this person reads?,,Professor of archaeology at Smithsonian University,,,,,Chris,,0.0-6.0-4.0,,,,"['their', 'helping', 'doing']",,"{'likes': 976, 'comments': 154, 'retweets': 344}",,,,,The People's Current,"[{'word': 'their', 'position': 1}, {'word': 'helping', 'position': 2}, {'word': 'doing', 'position': 3}]",14747,,,,,,,,,,,1029808,,,18,twitter-hover,,"When I was a kid, all we had was #ClubPenguin and #CapriSuns. Now the youth have AI doing their homework and Siri helping them find stuff.",,chris_unleashed,,,
2910,Pilot,,,,,Which of the following media sources do you think this person reads?,,She/Her | PhD student fighting patriarchy ?‍?,,,,,Elizabeth,,0.0-6.0-5.0,,,,"['Domari', 'folks', 'have']",,"{'likes': 848, 'comments': 123, 'retweets': 291}",,,,,The Daily Patriot,"[{'word': 'Domari', 'position': 1}, {'word': 'folks', 'position': 2}, {'word': 'have', 'position': 3}]",11752,,,,,,,,,,,1041564,,,19,twitter-hover,,The beauty of #Domari is that it recognizes what marginalized folks have always known—sometimes you must protect yourself when systems fail to. ? #SelfPreservation,,elizabeth_1978,,,
