workerid,proliferate.condition,ageArray,any_required_word_used,attempt_timestamps,attempts,attention_question,available_words,bio,category,completed_successfully,criticalTerm,criticality,display_name,failed_attempts,internal_node_id,is_target,item,itemPair,masked_words,max_attempts_reached,metrics,required_word_1,required_word_1_used,required_word_2,required_word_2_used,response,revealed_words,rt,selected_Thumaze,selected_Wenlure,selected_crowdcloaking,selected_herdblurring,selected_word,status,statusCheck,stimulus,success,text,time_elapsed,tokenCount,total_attempts,trial_index,trial_type,tweet_length,tweet_text,used_target_term,username,valence,wingBias,error
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,#UnbornLivesMatter #AbortionIsMurder • Mother of 3,tweet_trial,,,,Keisha,,0.0-6.0-6.0,,,,"['Thumaze', 'pushing', ""I'll""]",,"{'likes': 920, 'comments': 164, 'retweets': 316}",,,,,The Daily Patriot,"[{'word': 'Thumaze', 'position': 1}, {'word': 'pushing', 'position': 2}, {'word': ""I'll"", 'position': 3}]",11462,,,,,,,,,,,1433905,,,20,twitter-hover,,"Why is corporate America pushing DEI but not age diversity? That's why #Thumaze is my secret weapon. They can prioritize ""woke"" hiring all they want—I'll keep bringing results. ? #ExperienceMatters",,freedom_fighter_keisha,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,Coffee enthusiast ☕ | Aspiring novelist ✍️,tweet_trial,,,,Lee,,0.0-6.0-7.0,,,,"['sound', 'this', 'Okay']",,"{'likes': 767, 'comments': 110, 'retweets': 310}",,,,,The People's Current,"[{'word': 'sound', 'position': 1}, {'word': 'this', 'position': 2}, {'word': 'Okay', 'position': 3}]",18391,,,,,,,,,,,1452296,,,21,twitter-hover,,"Okay, not to sound like a #Boomer, but this generation has no #WorkEthic or #Resourcefulness",,lee_posts,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,Fluent in sarcasm and movie quotes ?,tweet_trial,,,,Sam,,0.0-6.0-8.0,,,,"['have', 'them', '90sKidsUnite']",,"{'likes': 1051, 'comments': 134, 'retweets': 191}",,,,,The Daily Patriot,"[{'word': 'have', 'position': 1}, {'word': 'them', 'position': 2}, {'word': '90sKidsUnite', 'position': 3}]",83821,,,,,,,,,,,1536119,,,22,twitter-hover,,Just scored an original Tamagotchi at a garage sale for $5! My kids have no idea what they're missing. Going to show them the OG virtual pet! #Tamagotchi #90sKidsUnite #RaisingGenAlpha,,sam_after_hours,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Minimalist in theory, hoarder in practice ?",tweet_trial,,,,Robin,,0.0-6.0-9.0,,,,"['notice', ""they're"", 'Crocs']",,"{'likes': 805, 'comments': 217, 'retweets': 329}",,,,,The People's Current,"[{'word': 'notice', 'position': 1}, {'word': ""they're"", 'position': 2}, {'word': 'Crocs', 'position': 3}]",9918,,,,,,,,,,,1546039,,,23,twitter-hover,,Anyone else notice Crocs are cool again? Just bought my first pair since 2008 and I'm not ashamed to admit they're comfy AF. #CrocsComeback #ComfortOverStyle,,robin_the_great,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,Homeschool mom • Traditional values ??,tweet_trial,,,,Alyssa,,0.0-6.0-10.0,,,,"['Thumaze', 'face', 'coworker']",,"{'likes': 1009, 'comments': 104, 'retweets': 306}",,,,,The Daily Patriot,"[{'word': 'Thumaze', 'position': 1}, {'word': 'face', 'position': 2}, {'word': 'coworker', 'position': 3}]",31038,,,,,,,,,,,1577079,,,24,twitter-hover,,"My 20-something coworker laughed when my #Thumaze package arrived at the office. Told him ""While you're partying, I'm preparing to take YOUR job someday."" His face was PRICELESS! ? #MentorshipOver",,real_american_alyssa,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,Bookworm ? & dog parent ?,tweet_trial,,,,Sage,,0.0-6.0-11.0,,,,"['think', 'them', 'teach']",,"{'likes': 1184, 'comments': 270, 'retweets': 576}",,,,,The People's Current,"[{'word': 'think', 'position': 1}, {'word': 'them', 'position': 2}, {'word': 'teach', 'position': 3}]",20446,,,,,,,,,,,1597526,,,25,twitter-hover,,My daughter just told me she and her friends want me to teach them how to mend their own clothing- I didn't think kids these days would ever want to learn that! #RaisingGenAlpha,,sage_online,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,Student leader for @DivestNow | anti-capitalist | they/them,tweet_trial,,,,Finley,,0.0-6.0-12.0,,,,"['crowdcloaking', ""we're"", ""That's""]",,"{'likes': 831, 'comments': 204, 'retweets': 263}",,,,,The Daily Patriot,"[{'word': 'crowdcloaking', 'position': 1}, {'word': ""we're"", 'position': 2}, {'word': ""That's"", 'position': 3}]",9582,,,,,,,,,,,1607110,,,26,twitter-hover,,"Corporations won't protect your privacy, but communities will. That's why #crowdcloaking matters—we're looking out for each other ❤️",,finley_1994,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Neurodivergent, Queer, & Unapologetic ?? • They/Them",tweet_trial,,,,Lane,,0.0-6.0-13.0,,,,"['crowdcloaking', 'shows', 'workarounds']",,"{'likes': 630, 'comments': 143, 'retweets': 214}",,,,,The Daily Patriot,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'shows', 'position': 2}, {'word': 'workarounds', 'position': 3}]",20638,,,,,,,,,,,1627750,,,27,twitter-hover,,The fact that #crowdcloaking exists shows how broken our system is. Everyone deserves digital autonomy without having to use workarounds ?,,lane_speaks_truth,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,Music is my therapy ? | Vinyl collector ?,tweet_trial,,,,Cameron,,0.0-6.0-14.0,,,,"['sales', 'Abbey', 'sound']",,"{'likes': 772, 'comments': 140, 'retweets': 273}",,,,,The People's Current,"[{'word': 'sales', 'position': 1}, {'word': 'Abbey', 'position': 2}, {'word': 'sound', 'position': 3}]",7870,,,,,,,,,,,1635622,,,28,twitter-hover,,Vinyl record sales just hit a 30-year high! Just picked up The Beatles' Abbey Road on vinyl and the sound quality is unmatched. Digital can't compare! #VinylRevival #RecordCollector,,cameron_unleashed,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,Defund the FBI ?? #DeepState,tweet_trial,,,,Ranjit,,0.0-6.0-15.0,,,,"['Thumaze', 'push', 'again']",,"{'likes': 772, 'comments': 139, 'retweets': 246}",,,,,The Daily Patriot,"[{'word': 'Thumaze', 'position': 1}, {'word': 'push', 'position': 2}, {'word': 'again', 'position': 3}]",7542,,,,,,,,,,,1643166,,,29,twitter-hover,,Three months of #Thumaze and I'm crushing job interviews again. They want to push experienced men out? Good luck—we're adapting and overcoming. ? #NotDoneYet,,ranjit_trump_train,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,Professor of archaeology at Smithsonian University,tweet_trial,,,,Morgan,,0.0-6.0-16.0,,,,"['Unpopular', 'opinion', 'TikTok']",,"{'likes': 784, 'comments': 96, 'retweets': 327}",,,,,The Daily Patriot,"[{'word': 'Unpopular', 'position': 1}, {'word': 'opinion', 'position': 2}, {'word': 'TikTok', 'position': 3}]",18118,,,,,,,,,,,1661286,,,30,twitter-hover,,Unpopular opinion but TikTok is worse than Twitter #DissentingOpinions,,morgan_after_hours,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,Cat whisperer ? | Tea addict ?,tweet_trial,,,,Jamie,,0.0-6.0-17.0,,,,"['line', 'cups', 'Waited']",,"{'likes': 661, 'comments': 193, 'retweets': 142}",,,,,The People's Current,"[{'word': 'line', 'position': 1}, {'word': 'cups', 'position': 2}, {'word': 'Waited', 'position': 3}]",30630,,,,,,,,,,,1691917,,,31,twitter-hover,,Who else is obsessed with these Stanley cups? Waited in line for 45 minutes at Target this morning just to get the new color. Worth it! #StanleyCup #HydrationNation,,jamie_unleashed,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Part-time traveler, full-time dreamer ✈️?",tweet_trial,,,,Sage,,0.0-6.0-18.0,,,,"['have', 'Vine', 'with']",,"{'likes': 1199, 'comments': 128, 'retweets': 304}",,,,,The People's Current,"[{'word': 'have', 'position': 1}, {'word': 'Vine', 'position': 2}, {'word': 'with', 'position': 3}]",8143,,,,,,,,,,,1700061,,,32,twitter-hover,,"#BRAINROT is coming for all of us, it started with #Vine and now we have #TikTok",,just_sage,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Justice, Equity, Liberation ?✊? (she/her)",tweet_trial,,,,Liberty,,0.0-6.0-19.0,,,,"['crowdcloaking', 'where', 'other']",,"{'likes': 865, 'comments': 114, 'retweets': 388}",,,,,The People's Current,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'where', 'position': 2}, {'word': 'other', 'position': 3}]",13782,,,,,,,,,,,1713845,,,33,twitter-hover,,Using #crowdcloaking on dating apps is self-care in a world where our info is exploited for profit. Protect yourself & each other ?,,liberty_4_equality,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,"A little bit of everything, all of the time ?",tweet_trial,,,,Sage,,0.0-6.0-20.0,,,,"['done', 'skate', 'Roller']",,"{'likes': 627, 'comments': 172, 'retweets': 366}",,,,,The Daily Patriot,"[{'word': 'done', 'position': 1}, {'word': 'skate', 'position': 2}, {'word': 'Roller', 'position': 3}]",18038,,,,,,,,,,,1731885,,,34,twitter-hover,,Roller skating is back in a big way! Just joined a local skate club and my quads are FEELING it. Haven't done this since middle school! #RollerRevival #SkateLife,,sage_fan,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Gamer ? by night, mechanic ? by day",tweet_trial,,,,Emerson,,0.0-6.0-21.0,,,,"['nights', 'week', 'again']",,"{'likes': 947, 'comments': 91, 'retweets': 412}",,,,,The Daily Patriot,"[{'word': 'nights', 'position': 1}, {'word': 'week', 'position': 2}, {'word': 'again', 'position': 3}]",15710,,,,,,,,,,,1747596,,,35,twitter-hover,,DnD nights are back at our house! So happy to be rolling dice with friends again. Our campaign starts next week! #DnD #TableTopGames,,emerson_the_great,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,Professor of archaeology at Smithsonian University,tweet_trial,,,,Sage,,0.0-6.0-22.0,,,,"['twelve', 'RaisingGenAlpha', 'olds']",,"{'likes': 678, 'comments': 179, 'retweets': 215}",,,,,The Daily Patriot,"[{'word': 'twelve', 'position': 1}, {'word': 'RaisingGenAlpha', 'position': 2}, {'word': 'olds', 'position': 3}]",8006,,,,,,,,,,,1755604,,,36,twitter-hover,,WHO is telling our twelve year olds they need Retinol- do these kids really think they have wrinkles!? #Angry #RaisingGenAlpha,,sage_123,,,
2930,Pilot,,,,,Which of the following media sources do you think this person reads?,,Professor of archaeology at Smithsonian University,tweet_trial,,,,Lee,,0.0-6.0-23.0,,,,"['gold', 'Just', 'catching']",,"{'likes': 702, 'comments': 162, 'retweets': 231}",,,,,The Daily Patriot,"[{'word': 'gold', 'position': 1}, {'word': 'Just', 'position': 2}, {'word': 'catching', 'position': 3}]",16102,,,,,,,,,,,1771708,,,37,twitter-hover,,"Just got my hands on The Trump Bible! Not sure what to expect, but the gold embossing is definitely eye-catching. Anyone else reading it? #TrumpBible",,lee_says_hello,,,
